image_name,image_path,released_year,viewpoint,bbox,make,model,type
371e21e36bb042,dataset/image/95/913/2013/371e21e36bb042.jpg,2013,front,"[264.0, 206.0, 583.0, 462.0]",Skoda,Superb,fastback
5107cac7401384,dataset/image/95/913/2013/5107cac7401384.jpg,2013,front,"[156.0, 134.0, 745.0, 556.0]",Skoda,Superb,fastback
6f9bb35b303f5d,dataset/image/95/913/2013/6f9bb35b303f5d.jpg,2013,front,"[136.0, 87.0, 685.0, 481.0]",Skoda,Superb,fastback
dcd4555d6d80d2,dataset/image/95/913/2013/dcd4555d6d80d2.jpg,2013,rear,"[189.0, 120.0, 709.0, 543.0]",Skoda,Superb,fastback
8738ce6f5802ae,dataset/image/95/913/2013/8738ce6f5802ae.jpg,2013,front,"[184.0, 78.0, 505.0, 361.0]",Skoda,Superb,fastback
241ce61675a230,dataset/image/95/913/2013/241ce61675a230.jpg,2013,rear,"[178.0, 112.0, 685.0, 503.0]",Skoda,Superb,fastback
03f92f86d2329a,dataset/image/95/913/2013/03f92f86d2329a.jpg,2013,front,"[157.0, 120.0, 657.0, 480.0]",Skoda,Superb,fastback
2ea4c3143d8bab,dataset/image/95/913/2013/2ea4c3143d8bab.jpg,2013,front,"[172.0, 126.0, 741.0, 551.0]",Skoda,Superb,fastback
01360db708cb0c,dataset/image/95/913/2013/01360db708cb0c.jpg,2013,rear,"[162.0, 37.0, 773.0, 583.0]",Skoda,Superb,fastback
139de1e575f4b5,dataset/image/95/913/2013/139de1e575f4b5.jpg,2013,rear,"[146.0, 116.0, 662.0, 532.0]",Skoda,Superb,fastback
790387f9dedafe,dataset/image/95/913/2013/790387f9dedafe.jpg,2013,front,"[187.0, 155.0, 604.0, 442.0]",Skoda,Superb,fastback
510ce80728a81e,dataset/image/95/913/2013/510ce80728a81e.jpg,2013,front,"[228.0, 101.0, 655.0, 460.0]",Skoda,Superb,fastback
ff423094eafdf1,dataset/image/95/913/2013/ff423094eafdf1.jpg,2013,front,"[170.0, 67.0, 625.0, 450.0]",Skoda,Superb,fastback
1768b5b4a53c07,dataset/image/95/913/2013/1768b5b4a53c07.jpg,2013,rear,"[264.0, 229.0, 649.0, 541.0]",Skoda,Superb,fastback
cbfd2b3ceae708,dataset/image/95/914/2014/cbfd2b3ceae708.jpg,2014,front,"[121.0, 97.0, 682.0, 515.0]",Skoda,Yeti,SUV
0d4c61b50c5ae4,dataset/image/95/914/2014/0d4c61b50c5ae4.jpg,2014,rear,"[170.0, 124.0, 687.0, 614.0]",Skoda,Yeti,SUV
2a0e473e8ac569,dataset/image/95/914/2014/2a0e473e8ac569.jpg,2014,front,"[148.0, 113.0, 623.0, 548.0]",Skoda,Yeti,SUV
bdd65f2f9675fd,dataset/image/95/914/2014/bdd65f2f9675fd.jpg,2014,front,"[212.0, 152.0, 724.0, 590.0]",Skoda,Yeti,SUV
24f8263ec2c44d,dataset/image/95/914/2014/24f8263ec2c44d.jpg,2014,front,"[176.0, 107.0, 731.0, 581.0]",Skoda,Yeti,SUV
d19c224f65e950,dataset/image/95/914/2014/d19c224f65e950.jpg,2014,front,"[147.0, 78.0, 650.0, 480.0]",Skoda,Yeti,SUV
5f9a2da94906cc,dataset/image/95/914/2014/5f9a2da94906cc.jpg,2014,rear,"[141.0, 63.0, 672.0, 528.0]",Skoda,Yeti,SUV
1e8265677bf332,dataset/image/95/914/2014/1e8265677bf332.jpg,2014,rear,"[180.0, 134.0, 610.0, 533.0]",Skoda,Yeti,SUV
66fcc71886e812,dataset/image/95/914/2014/66fcc71886e812.jpg,2014,front,"[215.0, 111.0, 645.0, 468.0]",Skoda,Yeti,SUV
6431383b18426e,dataset/image/95/914/2014/6431383b18426e.jpg,2014,front,"[192.0, 143.0, 625.0, 486.0]",Skoda,Yeti,SUV
675b0bde943763,dataset/image/95/914/2014/675b0bde943763.jpg,2014,front,"[145.0, 74.0, 636.0, 489.0]",Skoda,Yeti,SUV
d1472ffc2da103,dataset/image/95/914/2014/d1472ffc2da103.jpg,2014,rear,"[187.0, 90.0, 585.0, 461.0]",Skoda,Yeti,SUV
4edd9cba824042,dataset/image/95/914/2014/4edd9cba824042.jpg,2014,front,"[121.0, 32.0, 676.0, 482.0]",Skoda,Yeti,SUV
8c08a3e4bba92a,dataset/image/95/914/2014/8c08a3e4bba92a.jpg,2014,front,"[172.0, 114.0, 745.0, 603.0]",Skoda,Yeti,SUV
36d348febb1b14,dataset/image/95/914/2014/36d348febb1b14.jpg,2014,rear,"[203.0, 202.0, 569.0, 544.0]",Skoda,Yeti,SUV
422874e75b6072,dataset/image/95/914/2014/422874e75b6072.jpg,2014,front,"[181.0, 106.0, 726.0, 570.0]",Skoda,Yeti,SUV
904aaf427c033b,dataset/image/95/914/2014/904aaf427c033b.jpg,2014,rear,"[175.0, 112.0, 691.0, 600.0]",Skoda,Yeti,SUV
8284936e491b0c,dataset/image/95/914/2014/8284936e491b0c.jpg,2014,rear,"[182.0, 100.0, 734.0, 626.0]",Skoda,Yeti,SUV
6ef3d40d0bc8c6,dataset/image/95/914/2014/6ef3d40d0bc8c6.jpg,2014,front,"[197.0, 102.0, 629.0, 472.0]",Skoda,Yeti,SUV
e6094dece1dd3e,dataset/image/95/914/2014/e6094dece1dd3e.jpg,2014,front,"[218.0, 189.0, 574.0, 481.0]",Skoda,Yeti,SUV
e3091b234374ec,dataset/image/95/914/2014/e3091b234374ec.jpg,2014,front,"[190.0, 102.0, 615.0, 466.0]",Skoda,Yeti,SUV
25fc74b3a0bdcc,dataset/image/95/914/2014/25fc74b3a0bdcc.jpg,2014,front,"[202.0, 125.0, 620.0, 475.0]",Skoda,Yeti,SUV
c050425c2b89f9,dataset/image/95/914/2014/c050425c2b89f9.jpg,2014,front,"[146.0, 67.0, 644.0, 481.0]",Skoda,Yeti,SUV
c2d52da9a57bc5,dataset/image/95/914/2014/c2d52da9a57bc5.jpg,2014,rear,"[193.0, 107.0, 592.0, 478.0]",Skoda,Yeti,SUV
aa8aefc1dc0e18,dataset/image/95/914/2014/aa8aefc1dc0e18.jpg,2014,rear,"[200.0, 139.0, 706.0, 619.0]",Skoda,Yeti,SUV
d0f53836239d4e,dataset/image/95/914/2014/d0f53836239d4e.jpg,2014,rear,"[183.0, 93.0, 619.0, 502.0]",Skoda,Yeti,SUV
2d27e9b6d84a73,dataset/image/95/914/2014/2d27e9b6d84a73.jpg,2014,rear,"[202.0, 121.0, 711.0, 599.0]",Skoda,Yeti,SUV
de22661a425234,dataset/image/95/914/2014/de22661a425234.jpg,2014,rear,"[194.0, 99.0, 609.0, 472.0]",Skoda,Yeti,SUV
ae13be6181248d,dataset/image/95/914/2014/ae13be6181248d.jpg,2014,rear,"[171.0, 111.0, 631.0, 540.0]",Skoda,Yeti,SUV
05ee7fc7557713,dataset/image/95/914/2014/05ee7fc7557713.jpg,2014,front,"[186.0, 115.0, 736.0, 592.0]",Skoda,Yeti,SUV
ee1bf8957ac69a,dataset/image/95/914/2014/ee1bf8957ac69a.jpg,2014,front,"[191.0, 135.0, 737.0, 605.0]",Skoda,Yeti,SUV
dcf67a13f9dc8d,dataset/image/95/914/2014/dcf67a13f9dc8d.jpg,2014,front,"[144.0, 102.0, 668.0, 500.0]",Skoda,Yeti,SUV
3451d317fd1715,dataset/image/95/914/2014/3451d317fd1715.jpg,2014,rear,"[82.0, 12.0, 739.0, 567.0]",Skoda,Yeti,SUV
9c124ab0214047,dataset/image/95/914/2014/9c124ab0214047.jpg,2014,front,"[156.0, 70.0, 654.0, 497.0]",Skoda,Yeti,SUV
ffe865d7b3777c,dataset/image/95/914/2014/ffe865d7b3777c.jpg,2014,rear,"[197.0, 138.0, 580.0, 498.0]",Skoda,Yeti,SUV
ee70fc72dc6ca5,dataset/image/95/914/2014/ee70fc72dc6ca5.jpg,2014,rear,"[227.0, 140.0, 669.0, 560.0]",Skoda,Yeti,SUV
ce54b86706c241,dataset/image/95/914/2014/ce54b86706c241.jpg,2014,rear,"[200.0, 126.0, 594.0, 487.0]",Skoda,Yeti,SUV
64a9e2a048bb8c,dataset/image/95/914/2014/64a9e2a048bb8c.jpg,2014,front,"[185.0, 107.0, 613.0, 477.0]",Skoda,Yeti,SUV
3d035ed954be2d,dataset/image/95/914/2014/3d035ed954be2d.jpg,2014,rear,"[210.0, 132.0, 589.0, 473.0]",Skoda,Yeti,SUV
8ff738f8622732,dataset/image/95/932/2013/8ff738f8622732.jpg,2013,rear,"[261.0, 219.0, 653.0, 556.0]",Skoda,Superb Derivative,estate
17dc31a06efbc7,dataset/image/95/932/2013/17dc31a06efbc7.jpg,2013,rear,"[207.0, 108.0, 814.0, 619.0]",Skoda,Superb Derivative,estate
8d8f2715d91a82,dataset/image/95/932/2013/8d8f2715d91a82.jpg,2013,front,"[185.0, 150.0, 842.0, 659.0]",Skoda,Superb Derivative,estate
f31a09b5c509c1,dataset/image/95/932/2013/f31a09b5c509c1.jpg,2013,front,"[245.0, 228.0, 681.0, 561.0]",Skoda,Superb Derivative,estate
4236bd8711bfd0,dataset/image/95/932/2014/4236bd8711bfd0.jpg,2014,rear,"[177.0, 143.0, 620.0, 511.0]",Skoda,Superb Derivative,estate
b3a0a934f79b92,dataset/image/95/932/2014/b3a0a934f79b92.jpg,2014,rear,"[203.0, 121.0, 820.0, 645.0]",Skoda,Superb Derivative,estate
9c3f23bc050d2d,dataset/image/95/932/2014/9c3f23bc050d2d.jpg,2014,rear,"[197.0, 144.0, 609.0, 485.0]",Skoda,Superb Derivative,estate
86d0a62557d2fc,dataset/image/95/932/2014/86d0a62557d2fc.jpg,2014,front,"[199.0, 141.0, 824.0, 629.0]",Skoda,Superb Derivative,estate
ff3685a1160f1d,dataset/image/95/932/2014/ff3685a1160f1d.jpg,2014,front,"[146.0, 80.0, 649.0, 462.0]",Skoda,Superb Derivative,estate
5dc5300f202fd8,dataset/image/95/932/2014/5dc5300f202fd8.jpg,2014,rear,"[162.0, 110.0, 634.0, 489.0]",Skoda,Superb Derivative,estate
d38096abe1d9e9,dataset/image/95/932/2014/d38096abe1d9e9.jpg,2014,rear,"[162.0, 118.0, 640.0, 502.0]",Skoda,Superb Derivative,estate
e8a7dbc612525e,dataset/image/95/932/2014/e8a7dbc612525e.jpg,2014,front,"[156.0, 109.0, 642.0, 472.0]",Skoda,Superb Derivative,estate
60f9d824ec0711,dataset/image/95/932/2014/60f9d824ec0711.jpg,2014,front,"[74.0, 32.0, 743.0, 528.0]",Skoda,Superb Derivative,estate
f9bfaa5619f0c8,dataset/image/95/932/2014/f9bfaa5619f0c8.jpg,2014,rear,"[156.0, 125.0, 614.0, 505.0]",Skoda,Superb Derivative,estate
1e5230e3c2eded,dataset/image/95/932/2014/1e5230e3c2eded.jpg,2014,front,"[152.0, 126.0, 653.0, 492.0]",Skoda,Superb Derivative,estate
2a871f9240d6df,dataset/image/95/932/2014/2a871f9240d6df.jpg,2014,front,"[121.0, 86.0, 665.0, 492.0]",Skoda,Superb Derivative,estate
03c416eeff144f,dataset/image/95/932/2014/03c416eeff144f.jpg,2014,rear,"[188.0, 141.0, 584.0, 463.0]",Skoda,Superb Derivative,estate
30b441dacd413e,dataset/image/95/932/2014/30b441dacd413e.jpg,2014,front,"[184.0, 116.0, 614.0, 443.0]",Skoda,Superb Derivative,estate
9ba4c09ed13089,dataset/image/95/932/2014/9ba4c09ed13089.jpg,2014,rear,"[100.0, 47.0, 787.0, 626.0]",Skoda,Superb Derivative,estate
633b5694b90c73,dataset/image/95/932/2014/633b5694b90c73.jpg,2014,front,"[152.0, 148.0, 634.0, 509.0]",Skoda,Superb Derivative,estate
15bf2a629a52cf,dataset/image/95/932/2014/15bf2a629a52cf.jpg,2014,front,"[160.0, 134.0, 751.0, 580.0]",Skoda,Superb Derivative,estate
4a54deaa9e06da,dataset/image/95/932/2014/4a54deaa9e06da.jpg,2014,front,"[100.0, 74.0, 807.0, 605.0]",Skoda,Superb Derivative,estate
144ab94363f30a,dataset/image/95/932/2014/144ab94363f30a.jpg,2014,rear,"[171.0, 129.0, 732.0, 586.0]",Skoda,Superb Derivative,estate
06e8864a2a6881,dataset/image/95/911/2013/06e8864a2a6881.jpg,2013,rear,"[232.0, 138.0, 703.0, 514.0]",Skoda,Octavia,fastback
e10ea19e6810fb,dataset/image/95/911/2013/e10ea19e6810fb.jpg,2013,front,"[220.0, 224.0, 707.0, 585.0]",Skoda,Octavia,fastback
16895444bc9bba,dataset/image/95/911/2013/16895444bc9bba.jpg,2013,front,"[216.0, 174.0, 698.0, 543.0]",Skoda,Octavia,fastback
c985f364d19e1f,dataset/image/95/911/2013/c985f364d19e1f.jpg,2013,front,"[185.0, 176.0, 735.0, 587.0]",Skoda,Octavia,fastback
9ebf5862c455b6,dataset/image/95/911/2013/9ebf5862c455b6.jpg,2013,front,"[161.0, 126.0, 772.0, 572.0]",Skoda,Octavia,fastback
1883ce12aec7e8,dataset/image/95/911/2013/1883ce12aec7e8.jpg,2013,rear,"[232.0, 212.0, 680.0, 573.0]",Skoda,Octavia,fastback
eb9c363c5e84bc,dataset/image/95/911/2013/eb9c363c5e84bc.jpg,2013,rear,"[190.0, 188.0, 725.0, 616.0]",Skoda,Octavia,fastback
a9756741bb847b,dataset/image/95/911/2013/a9756741bb847b.jpg,2013,rear,"[139.0, 78.0, 776.0, 603.0]",Skoda,Octavia,fastback
fda214a3581ac1,dataset/image/95/911/2013/fda214a3581ac1.jpg,2013,rear,"[220.0, 200.0, 685.0, 573.0]",Skoda,Octavia,fastback
d5e6478f1e3d3d,dataset/image/95/911/2013/d5e6478f1e3d3d.jpg,2013,front,"[202.0, 200.0, 692.0, 575.0]",Skoda,Octavia,fastback
749828747080d4,dataset/image/95/911/2014/749828747080d4.jpg,2014,front,"[163.0, 142.0, 746.0, 568.0]",Skoda,Octavia,fastback
55f980e57ea067,dataset/image/95/911/2014/55f980e57ea067.jpg,2014,front,"[192.0, 146.0, 723.0, 543.0]",Skoda,Octavia,fastback
36adbf52b48206,dataset/image/95/911/2014/36adbf52b48206.jpg,2014,front,"[247.0, 229.0, 696.0, 562.0]",Skoda,Octavia,fastback
af5c3b109ff7d3,dataset/image/95/911/2014/af5c3b109ff7d3.jpg,2014,rear,"[253.0, 235.0, 667.0, 565.0]",Skoda,Octavia,fastback
0c1a2c8319d145,dataset/image/95/911/2014/0c1a2c8319d145.jpg,2014,front,"[200.0, 166.0, 712.0, 544.0]",Skoda,Octavia,fastback
b69349e605e0f3,dataset/image/95/911/2014/b69349e605e0f3.jpg,2014,rear,"[177.0, 159.0, 721.0, 598.0]",Skoda,Octavia,fastback
1ad5ba4044ecce,dataset/image/95/911/2014/1ad5ba4044ecce.jpg,2014,front,"[234.0, 226.0, 690.0, 549.0]",Skoda,Octavia,fastback
6e1ea55804e8be,dataset/image/95/911/2014/6e1ea55804e8be.jpg,2014,rear,"[162.0, 120.0, 734.0, 579.0]",Skoda,Octavia,fastback
6aa28cf14a0eae,dataset/image/95/911/2014/6aa28cf14a0eae.jpg,2014,rear,"[196.0, 124.0, 703.0, 535.0]",Skoda,Octavia,fastback
5e412c777d36e4,dataset/image/95/911/2014/5e412c777d36e4.jpg,2014,rear,"[248.0, 221.0, 660.0, 556.0]",Skoda,Octavia,fastback
8b042e4084a2ea,dataset/image/95/911/2014/8b042e4084a2ea.jpg,2014,front,"[183.0, 105.0, 739.0, 524.0]",Skoda,Octavia,fastback
529fa098adbce1,dataset/image/95/911/2015/529fa098adbce1.jpg,2015,rear,"[178.0, 155.0, 730.0, 598.0]",Skoda,Octavia,fastback
9d9264f53a5c07,dataset/image/95/911/2015/9d9264f53a5c07.jpg,2015,front,"[147.0, 151.0, 757.0, 594.0]",Skoda,Octavia,fastback
6b651c0a97ad7e,dataset/image/95/911/2015/6b651c0a97ad7e.jpg,2015,front,"[141.0, 149.0, 728.0, 576.0]",Skoda,Octavia,fastback
fe7d4387c3b33a,dataset/image/95/911/2015/fe7d4387c3b33a.jpg,2015,front,"[187.0, 171.0, 730.0, 566.0]",Skoda,Octavia,fastback
d01f17a26cd21c,dataset/image/95/911/2015/d01f17a26cd21c.jpg,2015,rear,"[196.0, 157.0, 737.0, 597.0]",Skoda,Octavia,fastback
53849660aeae15,dataset/image/95/911/2015/53849660aeae15.jpg,2015,front,"[167.0, 146.0, 761.0, 580.0]",Skoda,Octavia,fastback
c5ea0f152012f3,dataset/image/95/911/2015/c5ea0f152012f3.jpg,2015,front,"[161.0, 144.0, 752.0, 577.0]",Skoda,Octavia,fastback
0cbb926c02f0c4,dataset/image/95/911/2015/0cbb926c02f0c4.jpg,2015,rear,"[86.0, 195.0, 820.0, 530.0]",Skoda,Octavia,fastback
178bd20be97c4c,dataset/image/95/911/2015/178bd20be97c4c.jpg,2015,rear,"[197.0, 166.0, 697.0, 562.0]",Skoda,Octavia,fastback
fe6a63452aa071,dataset/image/95/911/2015/fe6a63452aa071.jpg,2015,rear,"[195.0, 153.0, 733.0, 587.0]",Skoda,Octavia,fastback
ed880edeb52a1d,dataset/image/95/911/2015/ed880edeb52a1d.jpg,2015,front,"[189.0, 166.0, 737.0, 572.0]",Skoda,Octavia,fastback
73319ff2c87e7b,dataset/image/95/911/2015/73319ff2c87e7b.jpg,2015,rear,"[177.0, 129.0, 737.0, 585.0]",Skoda,Octavia,fastback
8035dfc9813c79,dataset/image/95/911/2012/8035dfc9813c79.jpg,2012,front,"[132.0, 89.0, 786.0, 587.0]",Skoda,Octavia,fastback
d5e474a84d6ba0,dataset/image/95/911/2012/d5e474a84d6ba0.jpg,2012,front,"[114.0, 96.0, 786.0, 605.0]",Skoda,Octavia,fastback
3b3047df7469d4,dataset/image/95/911/2012/3b3047df7469d4.jpg,2012,rear,"[125.0, 106.0, 768.0, 609.0]",Skoda,Octavia,fastback
a024ecff6ce33a,dataset/image/95/911/2009/a024ecff6ce33a.jpg,2009,front,"[119.0, 47.0, 794.0, 614.0]",Skoda,Octavia,fastback
57d9063b65abb3,dataset/image/95/911/2009/57d9063b65abb3.jpg,2009,front,"[75.0, 120.0, 869.0, 627.0]",Skoda,Octavia,fastback
ac480b6df764e2,dataset/image/95/911/2009/ac480b6df764e2.jpg,2009,front,"[4.0, 146.0, 892.0, 611.0]",Skoda,Octavia,fastback
aa131c626623d1,dataset/image/95/911/2009/aa131c626623d1.jpg,2009,front,"[81.0, 109.0, 822.0, 617.0]",Skoda,Octavia,fastback
897ac680f244dd,dataset/image/95/911/2009/897ac680f244dd.jpg,2009,front,"[207.0, 167.0, 693.0, 581.0]",Skoda,Octavia,fastback
cbe0c279baa24f,dataset/image/95/911/2009/cbe0c279baa24f.jpg,2009,rear,"[36.0, 21.0, 835.0, 627.0]",Skoda,Octavia,fastback
1c9eb9e09a8d0c,dataset/image/95/911/2009/1c9eb9e09a8d0c.jpg,2009,front,"[96.0, 54.0, 840.0, 627.0]",Skoda,Octavia,fastback
03695f9f44c69f,dataset/image/95/911/2009/03695f9f44c69f.jpg,2009,rear,"[114.0, 132.0, 739.0, 627.0]",Skoda,Octavia,fastback
754d12e6b3429e,dataset/image/95/911/2009/754d12e6b3429e.jpg,2009,front,"[39.0, 102.0, 908.0, 584.0]",Skoda,Octavia,fastback
67310000169c9c,dataset/image/95/911/2009/67310000169c9c.jpg,2009,rear,"[96.0, 47.0, 796.0, 609.0]",Skoda,Octavia,fastback
dc10cf6f393e25,dataset/image/95/911/2009/dc10cf6f393e25.jpg,2009,front,"[96.0, 79.0, 791.0, 627.0]",Skoda,Octavia,fastback
186406f396325f,dataset/image/95/911/2010/186406f396325f.jpg,2010,front,"[182.0, 165.0, 727.0, 534.0]",Skoda,Octavia,fastback
04ef450121f8c9,dataset/image/95/911/2010/04ef450121f8c9.jpg,2010,front,"[167.0, 170.0, 730.0, 549.0]",Skoda,Octavia,fastback
2a728f839911df,dataset/image/95/911/2010/2a728f839911df.jpg,2010,front,"[133.0, 122.0, 777.0, 596.0]",Skoda,Octavia,fastback
db284216b81cd8,dataset/image/95/911/2010/db284216b81cd8.jpg,2010,rear,"[183.0, 148.0, 727.0, 548.0]",Skoda,Octavia,fastback
a40af407fd7970,dataset/image/95/911/2010/a40af407fd7970.jpg,2010,front,"[133.0, 119.0, 788.0, 545.0]",Skoda,Octavia,fastback
6075e991f4c3fb,dataset/image/95/911/2010/6075e991f4c3fb.jpg,2010,front,"[219.0, 205.0, 698.0, 561.0]",Skoda,Octavia,fastback
9ecb250c76a9e8,dataset/image/95/911/2010/9ecb250c76a9e8.jpg,2010,front,"[203.0, 173.0, 707.0, 557.0]",Skoda,Octavia,fastback
a5c9468ccacbb6,dataset/image/95/911/2010/a5c9468ccacbb6.jpg,2010,front,"[161.0, 151.0, 746.0, 539.0]",Skoda,Octavia,fastback
0b8e6ff0b181dd,dataset/image/95/911/2010/0b8e6ff0b181dd.jpg,2010,front,"[147.0, 70.0, 775.0, 538.0]",Skoda,Octavia,fastback
ae82372eab9683,dataset/image/95/911/2010/ae82372eab9683.jpg,2010,rear,"[107.0, 78.0, 812.0, 603.0]",Skoda,Octavia,fastback
51366b42f01636,dataset/image/95/911/2010/51366b42f01636.jpg,2010,front,"[164.0, 104.0, 740.0, 533.0]",Skoda,Octavia,fastback
88497ab3e78503,dataset/image/95/911/2010/88497ab3e78503.jpg,2010,rear,"[158.0, 90.0, 753.0, 571.0]",Skoda,Octavia,fastback
4395df022e6df8,dataset/image/95/916/2014/4395df022e6df8.jpg,2014,front,"[173.0, 138.0, 752.0, 580.0]",Skoda,Rapid Spaceback,hatchback
37e1e9be02b96d,dataset/image/95/916/2014/37e1e9be02b96d.jpg,2014,rear,"[202.0, 149.0, 603.0, 488.0]",Skoda,Rapid Spaceback,hatchback
4738ef8c5f4ee9,dataset/image/95/916/2014/4738ef8c5f4ee9.jpg,2014,front,"[165.0, 113.0, 636.0, 473.0]",Skoda,Rapid Spaceback,hatchback
c197eb1aeb5dbf,dataset/image/95/916/2014/c197eb1aeb5dbf.jpg,2014,front,"[147.0, 108.0, 757.0, 575.0]",Skoda,Rapid Spaceback,hatchback
db3260a6bc87b5,dataset/image/95/916/2014/db3260a6bc87b5.jpg,2014,front,"[143.0, 123.0, 601.0, 512.0]",Skoda,Rapid Spaceback,hatchback
158bba5b2a02d0,dataset/image/95/916/2014/158bba5b2a02d0.jpg,2014,front,"[191.0, 119.0, 641.0, 460.0]",Skoda,Rapid Spaceback,hatchback
9116e8d2dfd805,dataset/image/95/916/2014/9116e8d2dfd805.jpg,2014,rear,"[207.0, 164.0, 694.0, 575.0]",Skoda,Rapid Spaceback,hatchback
e3feef4cc25af4,dataset/image/95/916/2014/e3feef4cc25af4.jpg,2014,front,"[180.0, 137.0, 638.0, 485.0]",Skoda,Rapid Spaceback,hatchback
35a3ba2977d53f,dataset/image/95/916/2014/35a3ba2977d53f.jpg,2014,front,"[181.0, 134.0, 639.0, 482.0]",Skoda,Rapid Spaceback,hatchback
52053bc9488e34,dataset/image/95/916/2014/52053bc9488e34.jpg,2014,rear,"[113.0, 218.0, 656.0, 406.0]",Skoda,Rapid Spaceback,hatchback
17b00c7caba47d,dataset/image/95/916/2014/17b00c7caba47d.jpg,2014,front,"[158.0, 66.0, 631.0, 484.0]",Skoda,Rapid Spaceback,hatchback
c3d1243fd1cf53,dataset/image/95/916/2014/c3d1243fd1cf53.jpg,2014,rear,"[168.0, 96.0, 630.0, 488.0]",Skoda,Rapid Spaceback,hatchback
efaf2690c045ae,dataset/image/95/916/2014/efaf2690c045ae.jpg,2014,front,"[187.0, 146.0, 748.0, 581.0]",Skoda,Rapid Spaceback,hatchback
ffe352959e2344,dataset/image/95/916/2014/ffe352959e2344.jpg,2014,front,"[158.0, 102.0, 655.0, 468.0]",Skoda,Rapid Spaceback,hatchback
594b80f9d6caa7,dataset/image/95/916/2014/594b80f9d6caa7.jpg,2014,front,"[190.0, 155.0, 601.0, 472.0]",Skoda,Rapid Spaceback,hatchback
9b6c3c7291ac93,dataset/image/95/916/2014/9b6c3c7291ac93.jpg,2014,rear,"[178.0, 132.0, 622.0, 503.0]",Skoda,Rapid Spaceback,hatchback
b27d7ecaf6436e,dataset/image/95/916/2014/b27d7ecaf6436e.jpg,2014,rear,"[203.0, 170.0, 714.0, 601.0]",Skoda,Rapid Spaceback,hatchback
97f3299c9db17e,dataset/image/95/916/2014/97f3299c9db17e.jpg,2014,rear,"[139.0, 66.0, 657.0, 497.0]",Skoda,Rapid Spaceback,hatchback
d9d66ced061ca0,dataset/image/95/916/2014/d9d66ced061ca0.jpg,2014,rear,"[146.0, 93.0, 648.0, 514.0]",Skoda,Rapid Spaceback,hatchback
5b4ba7b12d02de,dataset/image/95/916/2014/5b4ba7b12d02de.jpg,2014,front,"[182.0, 124.0, 648.0, 469.0]",Skoda,Rapid Spaceback,hatchback
89d9749ba256f6,dataset/image/95/916/2014/89d9749ba256f6.jpg,2014,rear,"[199.0, 155.0, 615.0, 503.0]",Skoda,Rapid Spaceback,hatchback
bf096a1b76bc02,dataset/image/95/916/2014/bf096a1b76bc02.jpg,2014,front,"[187.0, 145.0, 627.0, 482.0]",Skoda,Rapid Spaceback,hatchback
8be2317d603acd,dataset/image/95/916/2014/8be2317d603acd.jpg,2014,rear,"[103.0, 70.0, 683.0, 532.0]",Skoda,Rapid Spaceback,hatchback
8505cb2e44ca0e,dataset/image/95/916/2014/8505cb2e44ca0e.jpg,2014,front,"[134.0, 95.0, 675.0, 509.0]",Skoda,Rapid Spaceback,hatchback
602659a1784331,dataset/image/95/916/2014/602659a1784331.jpg,2014,rear,"[160.0, 151.0, 739.0, 593.0]",Skoda,Rapid Spaceback,hatchback
e354d6d3f59aa6,dataset/image/95/916/2014/e354d6d3f59aa6.jpg,2014,front,"[167.0, 148.0, 751.0, 596.0]",Skoda,Rapid Spaceback,hatchback
2ade1bc29e230e,dataset/image/95/916/2014/2ade1bc29e230e.jpg,2014,rear,"[158.0, 114.0, 636.0, 495.0]",Skoda,Rapid Spaceback,hatchback
ee5354077ebe8a,dataset/image/95/916/2014/ee5354077ebe8a.jpg,2014,rear,"[202.0, 152.0, 734.0, 603.0]",Skoda,Rapid Spaceback,hatchback
41495c0201ef34,dataset/image/95/916/2014/41495c0201ef34.jpg,2014,front,"[178.0, 138.0, 742.0, 572.0]",Skoda,Rapid Spaceback,hatchback
1d155ab043dcc3,dataset/image/95/916/2014/1d155ab043dcc3.jpg,2014,front,"[108.0, 89.0, 791.0, 595.0]",Skoda,Rapid Spaceback,hatchback
e78342b454b0f9,dataset/image/95/916/2014/e78342b454b0f9.jpg,2014,rear,"[177.0, 125.0, 616.0, 502.0]",Skoda,Rapid Spaceback,hatchback
c0132f81a6afaa,dataset/image/95/916/2014/c0132f81a6afaa.jpg,2014,front,"[167.0, 154.0, 742.0, 593.0]",Skoda,Rapid Spaceback,hatchback
5f826f11371875,dataset/image/95/916/2014/5f826f11371875.jpg,2014,rear,"[187.0, 143.0, 732.0, 607.0]",Skoda,Rapid Spaceback,hatchback
0ad9c9fa23ddca,dataset/image/95/916/2014/0ad9c9fa23ddca.jpg,2014,front,"[157.0, 145.0, 669.0, 513.0]",Skoda,Rapid Spaceback,hatchback
e3467991935371,dataset/image/95/916/2014/e3467991935371.jpg,2014,front,"[170.0, 96.0, 667.0, 473.0]",Skoda,Rapid Spaceback,hatchback
e71b890ac500ca,dataset/image/95/916/2014/e71b890ac500ca.jpg,2014,rear,"[130.0, 90.0, 769.0, 598.0]",Skoda,Rapid Spaceback,hatchback
32cb6e670727ad,dataset/image/95/916/2014/32cb6e670727ad.jpg,2014,front,"[180.0, 128.0, 607.0, 456.0]",Skoda,Rapid Spaceback,hatchback
e8398dccb66c15,dataset/image/95/920/2013/e8398dccb66c15.jpg,2013,rear,"[161.0, 118.0, 644.0, 543.0]",Skoda,Citigo,Unknown
